id_a,id_b,similarity
충돌_어선_도청호ㆍ어선_제206동양호_충돌사건,"충돌_어선_제301동하호,_어선_광일호_충돌사건",0.7642
충돌_어선_윤정호.어선_영남호_충돌사건,"충돌_어선_제301동하호,_어선_광일호_충돌사건",0.7617
"충돌_어선_제111금성호,_어선_선우호_충돌사건","충돌_어선_제301동하호,_어선_광일호_충돌사건",0.7208
충돌_어선_도청호ㆍ어선_제206동양호_충돌사건,충돌_어선_제305만석호&어선_제3한진호_충돌사건,0.7428
충돌_어선_제305만석호&어선_제3한진호_충돌사건,"충돌_어선_제3대광호,_어선_영창호_충돌사건",0.7585
충돌_어선_제305만석호&어선_제3한진호_충돌사건,"충돌_어선_제902금성호,_일반화물선_순신_충돌사건",0.7391
"충돌_어선_제307풍성호,_컨테이너운반선_에스아이티씨_얀타이_충돌사건",충돌_카페리선_뉴은혜페리호_실뱀장어안강망_바지접촉사건,0.7853
충돌_어선_삼운호.어선_제3일광호_충돌사건,"충돌_어선_제307풍성호,_컨테이너운반선_에스아이티씨_얀타이_충돌사건",0.7778
전복_어선_제105동건호_전복사건,"충돌_어선_제307풍성호,_컨테이너운반선_에스아이티씨_얀타이_충돌사건",0.753
충돌_어선_203원창호_어선_제3광림호_충돌사건,충돌_어선_제307한창호_어선_제203무영호_충돌사건,0.7389
충돌_어선_삼운호.어선_제3일광호_충돌사건,충돌_어선_제307한창호_어선_제203무영호_충돌사건,0.7376
충돌_어선_제307한창호_어선_제203무영호_충돌사건,충돌_일반화물선_광양7호_어선_해동호_충돌사건,0.7324
충돌_어선_윤정호.어선_영남호_충돌사건,충돌_어선_제33제성호_유조선_스완_충돌사건,0.7222
충돌_어선_제33제성호_유조선_스완_충돌사건,충돌_일반화물선_일현정호&어선_제2008성해호_충돌사건,0.736
좌초_어선_제105신광호_좌초사건,충돌_어선_제33제성호_유조선_스완_충돌사건,0.7295
충돌_낚시어선_몬스터호&어선_정운호_충돌사건,충돌_어선_제33제성호_유조선_스완_충돌사건,0.7277
충돌_어선_제3공선호.어선_제5준영호_충돌사건,충돌_중앙해심_제2022-001호(낚시어선_금성피싱호.어선_수진호_충돌사건)_공_733ef807,0.7835
충돌_어선_삼광호.어선_성동호_충돌사건,충돌_어선_제3공선호.어선_제5준영호_충돌사건,0.7353
충돌_어선_제3공선호.어선_제5준영호_충돌사건,충돌_어선_제76대창호.어선_제2대부호_충돌사건,0.7337
"충돌_어선_제3대광호,_어선_영창호_충돌사건","충돌_어선_제7청진호,_어선_포레나호_충돌사건",0.7728
"충돌_어선_제3대광호,_어선_영창호_충돌사건",충돌_예인선_광진107호-어선_제212창성호_충돌사건,0.8132
충돌_어선_삼운호.어선_제3일광호_충돌사건,"충돌_어선_제3명신호,_어선_일출호_충돌사건",0.7295
"충돌_어선_제3명신호,_어선_일출호_충돌사건","충돌_어선_제708우리호,_어선_제909민성호_충돌사건",0.735
충돌_어선_203원창호_어선_제3광림호_충돌사건,"충돌_어선_제3명신호,_어선_일출호_충돌사건",0.7232
충돌_어선_대복호.어선_아진호_충돌사건,"충돌_어선_제3명신호,_어선_일출호_충돌사건",0.7429
좌초_어선_만경호_좌초사건,충돌_어선_제3명신호.산적화물선_서던_스피릿_충돌사건,0.7051
인명사상_어선_제3명신호_선원사망사건,충돌_어선_제3명신호.산적화물선_서던_스피릿_충돌사건,0.7174
충돌_어선_제3명신호.산적화물선_서던_스피릿_충돌사건,충돌_어선_제5대광호_어선_제209광진호_충돌사건,0.7096
접촉_어선_광영호_방파제_접촉사건,충돌_어선_제3명신호.산적화물선_서던_스피릿_충돌사건,0.6889
충돌_어선_제5002성보호_어선_제86평진호_충돌사건,"충돌_어선_제87조일호,_어선_제88조일호_충돌사건",0.7215
충돌_어선_제5002성보호_어선_제86평진호_충돌사건,충돌_어선_제69해동호&산적화물선_오션레전드_충돌사건,0.7203
충돌_어선_제5002성보호_어선_제86평진호_충돌사건,충돌_어선_창준2호-어선_세훈호_충돌사건,0.7189
충돌_어선_제211은진호.어선_제88부영호_충돌사건,충돌_어선_제5002성보호_어선_제86평진호_충돌사건,0.7093
"충돌_어선_수현호,_어선_제306한일호_충돌사건",충돌_어선_제52금영호_어선_광명호_충돌사건,0.7438
충돌_어선_봉진호_·_어선_동영호_충돌사건,충돌_어선_제52금영호_어선_광명호_충돌사건,0.751
충돌_어선_제52금영호_어선_광명호_충돌사건,충돌_어선_제607명성호_일반화물선_트러윈드어코드_충돌사건,0.7494
충돌_석유제품운반선_태양호_어선_제505한진호_충돌사건,충돌_어선_제52금영호_어선_광명호_충돌사건,0.748
충돌_어선_203원창호_어선_제3광림호_충돌사건,"충돌_어선_제53삼광호,_어선_동일호_충돌사건",0.7723
"충돌_어선_제53삼광호,_어선_동일호_충돌사건",충돌_일반화물선_광양7호_어선_해동호_충돌사건,0.777
충돌_어선_글로벌호_어선_해양호_충돌사건,"충돌_어선_제53삼광호,_어선_동일호_충돌사건",0.7437
"충돌_낚시어선_라온호,_낚시어선_대양1호_충돌사건","충돌_어선_제53삼광호,_어선_동일호_충돌사건",0.7363
충돌_어선_삼운호.어선_제3일광호_충돌사건,충돌_어선_제5대광호_어선_제209광진호_충돌사건,0.7569
충돌_어선_제211은진호.어선_제88부영호_충돌사건,충돌_어선_제5대광호_어선_제209광진호_충돌사건,0.7557
충돌_어선_영용호-어선_제2한경호_충돌사건,충돌_어선_제5대광호_어선_제209광진호_충돌사건,0.754
좌초_어선_제5해창호_좌초사건,충돌_어선_제5삼영호_낚시어선_동해호_충돌사건,0.748
충돌_어선_삼양호.낚시어선_대진호_충돌사건,충돌_어선_제5삼영호_낚시어선_동해호_충돌사건,0.7267
충돌_어선_대복호.어선_아진호_충돌사건,충돌_어선_제5삼영호_낚시어선_동해호_충돌사건,0.7107
충돌_어선_제5정민호_어선_제710태양호_충돌사건,충돌_어선_제69해동호&산적화물선_오션레전드_충돌사건,0.777
충돌_어선_제5정민호_어선_제710태양호_충돌사건,"충돌_어선_제600만성호,_어선_재경호_충돌사건",0.7582
충돌_어선_제211은진호.어선_제88부영호_충돌사건,"충돌_어선_제600만성호,_어선_재경호_충돌사건",0.7582
충돌_어선_제607명성호_일반화물선_트러윈드어코드_충돌사건,충돌_예인선_77신정호의_피예인부선_케이제이-3001호_낚시어선_은빛호_충돌ᄉ_6691206a,0.7823
충돌_어선_봉진호_·_어선_동영호_충돌사건,충돌_어선_제607명성호_일반화물선_트러윈드어코드_충돌사건,0.7636
충돌_어선_제608명성호-어선_5부성호_충돌사건,"충돌_어선_제902금성호,_일반화물선_순신_충돌사건",0.7644
"충돌_어선_제3대광호,_어선_영창호_충돌사건",충돌_어선_제608명성호-어선_5부성호_충돌사건,0.7475
인명사상_어선_27협신호_선원사망사건,충돌_어선_제608명성호-어선_5부성호_충돌사건,0.7384
충돌_어선_제69해동호&산적화물선_오션레전드_충돌사건,"충돌_어선_제708우리호,_어선_제909민성호_충돌사건",0.7873
좌초_어선_제105신광호_좌초사건,충돌_어선_제6용성호&어선_한일호_충돌사건,0.7169
충돌_어선_제6용성호&어선_한일호_충돌사건,"충돌_어선_제903청룡호,_어선_제2010대승호_충돌사건",0.7014
충돌_어선_제6용성호&어선_한일호_충돌사건,충돌_일반화물선_대호제주ㆍ어선_한연호_충돌사건,0.6932
좌초_어선_제105신광호_좌초사건,충돌_어선_제703유경호_어선_세양호_충돌사건,0.7633
충돌_어선_도청호ㆍ어선_제206동양호_충돌사건,충돌_어선_제703유경호_어선_세양호_충돌사건,0.7632
"충돌_어선_제708우리호,_어선_제909민성호_충돌사건",충돌_어선_제9창남호_어선_제638신양호_충돌사건,0.7852
충돌_어선_제211은진호.어선_제88부영호_충돌사건,충돌_어선_제76대창호.어선_제2대부호_충돌사건,0.7632
충돌_어선_도청호ㆍ어선_제206동양호_충돌사건,충돌_어선_제7덕연호ㆍ어선_서해호_충돌사건,0.7337
"충돌_어선_제3대광호,_어선_영창호_충돌사건",충돌_어선_제7덕연호ㆍ어선_서해호_충돌사건,0.7362
"충돌_낚시어선_시온호,_어선_97흥성호_충돌사건",충돌_어선_제7덕연호ㆍ어선_서해호_충돌사건,0.7341
충돌_어선_제7이성호-어선_골든_크라운_충돌사건,충돌_일반화물선_일현정호&어선_제2008성해호_충돌사건,0.7589
인명사상_어선_바다2호_선원사망사건,"충돌_어선_제7청진호,_어선_포레나호_충돌사건",0.7714
"충돌_어선_제7청진호,_어선_포레나호_충돌사건",화재_어선_제105대승호_화재사건,0.7691
"충돌_어선_제87조일호,_어선_제88조일호_충돌사건",충돌_예인선_현대쥬베일호·어선_제311명천호_충돌사건,0.7364
"충돌_어선_제87조일호,_어선_제88조일호_충돌사건","충돌_어선_제902금성호,_일반화물선_순신_충돌사건",0.7326
접촉_컨테이너선_스타_익스프레스_부두시설_접촉사건,"충돌_어선_제87조일호,_어선_제88조일호_충돌사건",0.744
충돌_석유제품운반선·12삼부호_어선_쌍둥이호_충돌사건,"충돌_어선_제87조일호,_어선_제88조일호_충돌사건",0.732
충돌_어선_제211은진호.어선_제88부영호_충돌사건,"충돌_어선_제902금성호,_일반화물선_순신_충돌사건",0.7771
인명사상_어선_제101통영호_선원사상사건,"충돌_어선_제902금성호,_일반화물선_순신_충돌사건",0.7762
"충돌_어선_제903청룡호,_어선_제2010대승호_충돌사건",충돌_예인선_광진107호-어선_제212창성호_충돌사건,0.7749
"충돌_낚시어선_스피드호,_어선_풍정호_충돌사건","충돌_어선_제903청룡호,_어선_제2010대승호_충돌사건",0.7588
인명사상_어선_제105대진호_선원사망사건,"충돌_어선_제903청룡호,_어선_제2010대승호_충돌사건",0.7505
"충돌_어선_제97임수호,_액화석유가스운반선_구이페이_충돌사건",화재_어선_배양호_화재사건,0.7434
"충돌_어선_제902금성호,_일반화물선_순신_충돌사건","충돌_어선_제97임수호,_액화석유가스운반선_구이페이_충돌사건",0.7688
충돌_어선_제69해동호&산적화물선_오션레전드_충돌사건,"충돌_어선_제97임수호,_액화석유가스운반선_구이페이_충돌사건",0.7421
충돌_어선_도청호ㆍ어선_제206동양호_충돌사건,"충돌_어선_제97임수호,_액화석유가스운반선_구이페이_충돌사건",0.727
"충돌_어선_제97임수호,_액화석유가스운반선_구이페이_충돌사건",충돌_어선_제98평진호_활어운반선_동유안_6(DONG_YUAN_6)_충돌사건,0.6967
전복_어선_153해월호_전복사건,충돌_어선_제98평진호_활어운반선_동유안_6(DONG_YUAN_6)_충돌사건,0.6881
좌초_어선_제5해창호_좌초사건,충돌_어선_제98평진호_활어운반선_동유안_6(DONG_YUAN_6)_충돌사건,0.6998
접촉_낚시어선_챌린지피싱호_돌핀접촉사건,충돌_어선_제98평진호_활어운반선_동유안_6(DONG_YUAN_6)_충돌사건,0.6804
충돌_어선_203원창호_어선_제3광림호_충돌사건,충돌_어선_제9창남호_어선_제638신양호_충돌사건,0.7724
"충돌_낚시어선_라온호,_낚시어선_대양1호_충돌사건",충돌_어선_제9창남호_어선_제638신양호_충돌사건,0.769
좌초_어선_해성호_좌초사건,충돌_어선_진영2호·낚시어선_해상2호_충돌사건,0.758
"충돌_어선_제102동해호,_모터보트_청양호_충돌사건",충돌_어선_진영2호·낚시어선_해상2호_충돌사건,0.7536
"충돌_어선_진흥호,_어선_찬성호_충돌사건",충돌_유류_및_액체화학품산적운반선_케이티에스_그린호-어선_제322광덕ᄒ_08035755,0.7305
"충돌_어선_제3대광호,_어선_영창호_충돌사건","충돌_어선_진흥호,_어선_찬성호_충돌사건",0.7223
접촉_석유제품운반선_삼진1호_방파제접촉사건,충돌_어선_찬영호.어선_의지3호_충돌사건,0.7282
전복_예인선_101유한_전복사건,충돌_어선_찬영호.어선_의지3호_충돌사건,0.7384
충돌_어선_찬영호.어선_의지3호_충돌사건,충돌_예인선_현대쥬베일호·어선_제311명천호_충돌사건,0.749
충돌_어선_창준2호-어선_세훈호_충돌사건,충돌_예인선_현대쥬베일호·어선_제311명천호_충돌사건,0.7489
충돌_어선_제76대창호.어선_제2대부호_충돌사건,충돌_어선_창준2호-어선_세훈호_충돌사건,0.7417
좌초_어선_해성호_좌초사건,충돌_어선_창준2호-어선_세훈호_충돌사건,0.7202
충돌_어선_청일호.어선_동인1호_충돌사건,충돌_카페리선_뉴은혜페리호_실뱀장어안강망_바지접촉사건,0.7642
충돌_어선_대원호.어선_희주호_충돌사건,충돌_어선_청일호.어선_동인1호_충돌사건,0.7448
좌초_어선_807현진호_좌초사건,충돌_어선_청정호.어선_제3풍성호_충돌사건,0.7368
기타_어선_제207성진호_침수사건,충돌_어선_청정호.어선_제3풍성호_충돌사건,0.7272
좌초_카페리여객선_섬사랑11호_좌초사건,충돌_어선_청정호.어선_제3풍성호_충돌사건,0.7269
좌초_어선_동광호_좌초사건,충돌_어선_청정호.어선_제3풍성호_충돌사건,0.7235
충돌_어선_춘심_·_모터보트_글로리_충돌사건,충돌_원양어선_제38한성호_석유제품운반선_대운호_충돌사건,0.6533
충돌_석유제품운반선_카리스_낚시어선_선경호_충돌사건,충돌_어선_춘심_·_모터보트_글로리_충돌사건,0.6707
충돌_어선_춘심_·_모터보트_글로리_충돌사건,침몰_예인선_제66동원호_침몰사건,0.6463
충돌_어선_제211은진호.어선_제88부영호_충돌사건,충돌_어선_킹스타호_수상오토바이_2017제이에프51_충돌사건,0.7159
"충돌_어선_윤성호,_산적화물선_제이씨_루비_충돌사건",충돌_어선_킹스타호_수상오토바이_2017제이에프51_충돌사건,0.7051
"충돌_어선_정원호,_어선_제109신광호_충돌사건",충돌_어선_킹스타호_수상오토바이_2017제이에프51_충돌사건,0.705
충돌_어선_빅토리_1호-어선_해송_2호_충돌사건,충돌_어선_태곤호_어선_주영2호_충돌사건,0.706
좌초_어선_창원호_좌초사건,충돌_어선_태곤호_어선_주영2호_충돌사건,0.7183
전복_어선_제207남양호_전복사건,충돌_어선_태곤호_어선_주영2호_충돌사건,0.7099
충돌_어선_태성호의_계류줄_풀림으로_인한_대원호_충돌사건,충돌_일반화물선_에스앤케이_레이디호-예인선_삼표201호의_피예인부선_삼ᄑ_387cd8ed,0.7029
인명사상_원양어선_슐에스테701호_선원사망사건,충돌_어선_태성호의_계류줄_풀림으로_인한_대원호_충돌사건,0.6804
인명사상_일반화물선_썬_이스턴_도선사_사망사건,충돌_어선_태성호의_계류줄_풀림으로_인한_대원호_충돌사건,0.6562
충돌_어선_태성호의_계류줄_풀림으로_인한_대원호_충돌사건,충돌_예인선_광진107호의_피예인부선_재성101호·카페리화물부선_동서6001호_충_75ddac1e,0.6525
충돌_어선_길양호·어선_해성호_충돌사건,"충돌_어선_태종호,_어선_단경호_충돌사건",0.7633
"충돌_어선_태종호,_어선_단경호_충돌사건",충돌_일반화물선_포세이돈_어선_형통호_충돌사건,0.7687
접촉_낚시어선_세진호_등부표접촉사건,"충돌_어선_태종호,_어선_단경호_충돌사건",0.7504
충돌_어선_삼운호.어선_제3일광호_충돌사건,충돌_어선_풍천호-어선_삼광호_충돌사건,0.7461
충돌_어선_제69해동호&산적화물선_오션레전드_충돌사건,충돌_어선_풍천호-어선_삼광호_충돌사건,0.7389
"충돌_어선_제307풍성호,_컨테이너운반선_에스아이티씨_얀타이_충돌사건",충돌_어선_풍천호-어선_삼광호_충돌사건,0.7427
충돌_어선_영용호-어선_제2한경호_충돌사건,충돌_어선_풍천호-어선_삼광호_충돌사건,0.7372
충돌_어선_제69해동호&산적화물선_오션레전드_충돌사건,"충돌_어선_해우리호,_어선_혜은호_충돌사건",0.7329
"충돌_석유제품운반선_13대양,_어선_제207윤경호_충돌사건","충돌_어선_해우리호,_어선_혜은호_충돌사건",0.7635
"충돌_어선_제902금성호,_일반화물선_순신_충돌사건","충돌_어선_해우리호,_어선_혜은호_충돌사건",0.7312
충돌_석유제품운반선_신성호_어선_제17만구호_충돌사건,"충돌_어선_해우리호,_어선_혜은호_충돌사건",0.7276
전복_어선_153해월호_전복사건,충돌_어선_혜수호-모터보트_해호_충돌사건,0.7272
접촉_기타선_강남티-3호_양식장접촉사건,충돌_어선_혜수호-모터보트_해호_충돌사건,0.7251
"충돌_어선_윤성호,_산적화물선_제이씨_루비_충돌사건",충돌_어선_혜수호-모터보트_해호_충돌사건,0.7115
"충돌_어선_2007연흥호,_냉동운반선_씽_유에_충돌사건",충돌_어선_휘동호·어선_동해26호_충돌사건,0.7238
"충돌_어선_제7청진호,_어선_포레나호_충돌사건",충돌_어선_휘동호·어선_동해26호_충돌사건,0.7365
충돌_어선_휘동호·어선_동해26호_충돌사건,화재_어선_배양호_화재사건,0.7741
충돌_낚시어선_스텔라호_어선_동성호_충돌사건,충돌_어선_흥성호_어선_태성호_충돌사건,0.7204
"충돌_어선_제102동해호,_모터보트_청양호_충돌사건",충돌_어선_흥성호_어선_태성호_충돌사건,0.7042
충돌_어선_제5정민호_어선_제710태양호_충돌사건,충돌_어선_흥성호_어선_태성호_충돌사건,0.6916
충돌_어선경림호.압항예선_제101삼일호의_압항부선_제103삼일호_충돌사건,충돌_예인선_현대쥬베일호·어선_제311명천호_충돌사건,0.6827
충돌_어선경림호.압항예선_제101삼일호의_압항부선_제103삼일호_충돌사건,충돌_일반화물선_일현정호_어선_제2해성호_충돌사건,0.6905
충돌_어선경림호.압항예선_제101삼일호의_압항부선_제103삼일호_충돌사건,충돌_예인선_에스에스_티3호의_피예인부선_에스에스_비1호_·어선_거성호_충돌ᄉ_48e1432b,0.7211
충돌_어선경림호.압항예선_제101삼일호의_압항부선_제103삼일호_충돌사건,충돌_컨테이너운반선_요코하마_트레이더_예인선_901조양의_피예인부선_세방2_d0606463,0.6829
기타_어선_제207성진호_침수사건,충돌_어업지도선_무궁화14호·어선_대광호_충돌사건,0.7419
충돌_어업지도선_무궁화14호·어선_대광호_충돌사건,충돌_일반화물선_일현정호&어선_제2008성해호_충돌사건,0.7237
"충돌_어선_태종호,_어선_단경호_충돌사건",충돌_어업지도선_무궁화14호·어선_대광호_충돌사건,0.7145
충돌_여객선_하모니플라워호_선원부상사건,해양오염_석유제품운반선_보광토파즈_해양오염사건,0.7263
충돌_여객선_하모니플라워호_선원부상사건,화재_어선_효성호_등_6척_화재사건,0.7202
충돌_여객선_하모니플라워호_선원부상사건,해양오염_유류운반부선_은성_해양오염사건,0.7151
충돌_여객선_하모니플라워호_선원부상사건,해양오염_액체화학품산적운반선_107효동케미_해양오염사건,0.7092
충돌_예인선_101경원호의_피예인부선_동일502호·부선_해건9001호_충돌사건,충돌_예인선_광진107호의_피예인부선_재성101호·카페리화물부선_동서6001호_충_75ddac1e,0.7597
접촉_산적화물선_윌리엄_올덴도르프_부두접촉사건,충돌_예인선_101경원호의_피예인부선_동일502호·부선_해건9001호_충돌사건,0.7341
충돌_예인선_101삼우호_침수사건,침몰_예인선_제66동원호_침몰사건,0.778
접촉_컨테이너선_스타_익스프레스_부두시설_접촉사건,충돌_예인선_101삼우호_침수사건,0.7605
인명사상_어선_제237양창호_선원사망사건,충돌_예인선_101삼우호_침수사건,0.741
전복_어선_2008만선호_전복사건,충돌_예인선_101삼우호_침수사건,0.7343
"충돌_예인선_29조양호의_피예인부선_해광5005호,_어선_제801금승호_충돌사건",충돌_예인선_현대쥬베일호·어선_제311명천호_충돌사건,0.7833
인명사상_예인선_제3001광진호_선원사망사건,"충돌_예인선_29조양호의_피예인부선_해광5005호,_어선_제801금승호_충돌사건",0.7308
접촉_예인선_303고려호의_피예인부선_5005영빈호_시아해등부표접촉사건,"충돌_예인선_29조양호의_피예인부선_해광5005호,_어선_제801금승호_충돌사건",0.7324
충돌_어선_대복호.어선_아진호_충돌사건,"충돌_예인선_29조양호의_피예인부선_해광5005호,_어선_제801금승호_충돌사건",0.7303
충돌_예인선_301조양호의_피예인부선_건민17000호ㆍ어선_광해호_충돌사건,충돌_예인선_광진107호-어선_제212창성호_충돌사건,0.7746
"충돌_어선_제3대광호,_어선_영창호_충돌사건",충돌_예인선_301조양호의_피예인부선_건민17000호ㆍ어선_광해호_충돌사건,0.7381
인명사상_일반화물선_썬_이스턴_도선사_사망사건,충돌_예인선_301조양호의_피예인부선_건민17000호ㆍ어선_광해호_충돌사건,0.7293
충돌_예인선_305성신호의_피예인부선_5003성신호_어선_5운반호_충돌사건,침몰_어선_제127대양호_침몰사건,0.7325
충돌_예인선_305성신호의_피예인부선_5003성신호_어선_5운반호_충돌사건,화재_어선_제3문성호_화재사건,0.6936
충돌_석유제품운반선_유성호_낚시어선_매니아1호_충돌사건,충돌_예인선_305성신호의_피예인부선_5003성신호_어선_5운반호_충돌사건,0.6955
접촉_예인선_303고려호의_피예인부선_5005영빈호_시아해등부표접촉사건,충돌_예인선_305성신호의_피예인부선_5003성신호_어선_5운반호_충돌사건,0.6931
충돌_예인선_77신정호의_피예인부선_케이제이-3001호_낚시어선_은빛호_충돌ᄉ_6691206a,충돌_예인선_광진월드7호_피예인부선_광진8001호와_크루즈_여객선_퀀텀_오_3de313c0,0.8113
충돌_예인선_광진107호-어선_제212창성호_충돌사건,충돌_일반화물선_일현정호&어선_제2008성해호_충돌사건,0.7859
인명사상_예인선_101한진호_선원사망사건,충돌_예인선_광진107호의_피예인부선_재성101호·카페리화물부선_동서6001호_충_75ddac1e,0.7441
"충돌_어선_제902금성호,_일반화물선_순신_충돌사건",충돌_예인선_광진107호의_피예인부선_재성101호·카페리화물부선_동서6001호_충_75ddac1e,0.7367
충돌_어선_삼운호.어선_제3일광호_충돌사건,충돌_예인선_광진월드7호_피예인부선_광진8001호와_크루즈_여객선_퀀텀_오_3de313c0,0.768
인명사상_통선_제3성원호_승객사망사건,충돌_예인선_남영호의_피예인부선_장원5001호·어선_3만성호_충돌사건,0.68
충돌_어선_제1구진호_액화석유가스운반선_위닝로드_충돌사건,충돌_예인선_남영호의_피예인부선_장원5001호·어선_3만성호_충돌사건,0.6894
충돌_석유제품운반선_카리스_낚시어선_선경호_충돌사건,충돌_예인선_남영호의_피예인부선_장원5001호·어선_3만성호_충돌사건,0.6686
충돌_예인선_남영호의_피예인부선_장원5001호·어선_3만성호_충돌사건,침몰_예인선_제66동원호_침몰사건,0.6637
접촉_기타선_강남티-3호_양식장접촉사건,충돌_예인선_부경103호의_피예인부선_광진1501호·어선_신성호_충돌사건,0.7434
충돌_어선_대복호.어선_아진호_충돌사건,"충돌_예인선_삼표301호의_피예인부선_삼표302호,_일반화물선_창성_충돌사건",0.7446
충돌_석유제품운반선_태양호_어선_제505한진호_충돌사건,"충돌_예인선_삼표301호의_피예인부선_삼표302호,_일반화물선_창성_충돌사건",0.7511
"충돌_어선_제307풍성호,_컨테이너운반선_에스아이티씨_얀타이_충돌사건","충돌_예인선_삼표301호의_피예인부선_삼표302호,_일반화물선_창성_충돌사건",0.7362
"충돌_예인선_삼표301호의_피예인부선_삼표302호,_일반화물선_창성_충돌사건",충돌_유조선_사핀스트렝스_방파제_접촉사건,0.7357
충돌_어선_제607명성호_일반화물선_트러윈드어코드_충돌사건,충돌_예인선_안진1호의_피예인부선_현대프린세스·기타선_삼성더블유-2호__108f14c9,0.7415
충돌_석유제품운반선·12삼부호_어선_쌍둥이호_충돌사건,충돌_예인선_안진1호의_피예인부선_현대프린세스·기타선_삼성더블유-2호__108f14c9,0.7271
충돌_어선_삼운호.어선_제3일광호_충돌사건,충돌_예인선_안진1호의_피예인부선_현대프린세스·기타선_삼성더블유-2호__108f14c9,0.7188
접촉_컨테이너선_스타_익스프레스_부두시설_접촉사건,충돌_예인선_안진1호의_피예인부선_현대프린세스·기타선_삼성더블유-2호__108f14c9,0.7134
충돌_예인선_에스에스_티3호의_피예인부선_에스에스_비1호_·어선_거성호_충돌ᄉ_48e1432b,충돌_예인선_제305해송호&피예인부선_디씨지1호_충돌사건,0.7646
충돌_예인선_부경103호의_피예인부선_광진1501호·어선_신성호_충돌사건,충돌_예인선_에스에스_티3호의_피예인부선_에스에스_비1호_·어선_거성호_충돌ᄉ_48e1432b,0.7299
충돌_예인선_광진107호-어선_제212창성호_충돌사건,충돌_예인선_울산109호의_피예인부선_울산6003호·어선_1신창호_충돌사건,0.762
충돌_예인선_울산109호의_피예인부선_울산6003호·어선_1신창호_충돌사건,충돌_일반화물선_일현정호&어선_제2008성해호_충돌사건,0.7616
인명사상_어선_제203대영호_선원부상사건,충돌_예인선_제305해송호&피예인부선_디씨지1호_충돌사건,0.7659
인명사상_예인선_용진_선원부상사건,충돌_예인선_제305해송호&피예인부선_디씨지1호_충돌사건,0.7459
인명사상_예인선_현대쥬베일호_선원사망사건,충돌_예인선_제305해송호&피예인부선_디씨지1호_충돌사건,0.7346
"충돌_어선_제903청룡호,_어선_제2010대승호_충돌사건",충돌_예인선_케이-1호의_피예인부선_현대미포8001호ㆍ어선_해영3호_등_2척_충돌_d34f5078,0.3732
충돌_군함_박동진함&어선_제808서창호_충돌사건,충돌_예인선_케이-1호의_피예인부선_현대미포8001호ㆍ어선_해영3호_등_2척_충돌_d34f5078,0.3641
인명사상_어선_창덕호_선원부상사건,충돌_예인선_케이-1호의_피예인부선_현대미포8001호ㆍ어선_해영3호_등_2척_충돌_d34f5078,0.3491
인명사상_산적화물선_디엘아이비_작업원_사망사건,충돌_예인선_케이-1호의_피예인부선_현대미포8001호ㆍ어선_해영3호_등_2척_충돌_d34f5078,0.3509
충돌_원양어선_제38한성호_석유제품운반선_대운호_충돌사건,"충돌_컨테이너선_홍콩_보이저호,_컨테이너선_티엔_푸_허_충돌사건",0.763
충돌_예인선_광진월드7호_피예인부선_광진8001호와_크루즈_여객선_퀀텀_오_3de313c0,충돌_원양어선_제38한성호_석유제품운반선_대운호_충돌사건,0.7602
충돌_어선_제103금진호_유조선_에스엠화이트훼일1_충돌사건,충돌_원양어선_제38한성호_석유제품운반선_대운호_충돌사건,0.7419
충돌_어선_삼운호.어선_제3일광호_충돌사건,충돌_원양어선_제38한성호_석유제품운반선_대운호_충돌사건,0.7419
충돌_어선_제307한창호_어선_제203무영호_충돌사건,충돌_유류_및_액체화학품산적운반선_와이엔_오션_어선_305광림호_충돌_f5c78e53,0.7155
충돌_어선_제103금진호_유조선_에스엠화이트훼일1_충돌사건,충돌_유류_및_액체화학품산적운반선_와이엔_오션_어선_305광림호_충돌_f5c78e53,0.7091
"충돌_어선_수현호,_어선_제306한일호_충돌사건",충돌_유류_및_액체화학품산적운반선_와이엔_오션_어선_305광림호_충돌_f5c78e53,0.7033
충돌_어선_203원창호_어선_제3광림호_충돌사건,충돌_유류_및_액체화학품산적운반선_와이엔_오션_어선_305광림호_충돌_f5c78e53,0.7002
충돌_예인선_현대쥬베일호·어선_제311명천호_충돌사건,충돌_유류_및_액체화학품산적운반선_우진_켈리_석유제품운반선_골_055f93f7,0.7148
충돌_유류_및_액체화학품산적운반선_우진_켈리_석유제품운반선_골_055f93f7,충돌_일반화물선_광양7호_어선_해동호_충돌사건,0.7392
접촉_예인선_울산705호의_피예인선_울산10001호_송전선접촉사건,충돌_유류_및_액체화학품산적운반선_우진_켈리_석유제품운반선_골_055f93f7,0.7179
충돌_유류_및_액체화학품산적운반선_울산_파이오니어_자동차운반선__f5b9037f,침몰_예인선_제66동원호_침몰사건,0.7424
충돌_석유제품운반선·12삼부호_어선_쌍둥이호_충돌사건,충돌_유류_및_액체화학품산적운반선_울산_파이오니어_자동차운반선__f5b9037f,0.7406
충돌_낚시어선_스텔라호어선_동성호_충돌사건,충돌_유류_및_액체화학품산적운반선_울산_파이오니어_자동차운반선__f5b9037f,0.7445
충돌_어선_영주호ㆍ어선_일진2호_충돌사건,충돌_유류_및_액체화학품산적운반선_울산_파이오니어_자동차운반선__f5b9037f,0.7336
좌초_여객선_북도고속페리호_좌초사건_1,충돌_유류_및_액체화학품산적운반선_제이앤_아이리스_중국_모래운반ᄉ_a393b3f9,0.7201
